"","Target","ChoiceOption","ClipNumber","PID","condType","percent.chosen","Speaker","Recipient","dyad","recent.similarity"
"12230","ShiiAnn","Tom",6,35,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12231","ShiiAnn","Tom",6,18,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12232","ShiiAnn","Tom",6,19,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12233","ShiiAnn","Tom",6,20,"Friend",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12234","ShiiAnn","Tom",6,21,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12235","ShiiAnn","Tom",6,22,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12236","ShiiAnn","Tom",6,23,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12237","ShiiAnn","Tom",6,24,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12238","ShiiAnn","Tom",6,25,"Friend",0.6,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12239","ShiiAnn","Tom",6,2,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12240","ShiiAnn","Tom",6,14,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12241","ShiiAnn","Tom",6,15,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12242","ShiiAnn","Tom",6,16,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12243","ShiiAnn","Tom",6,1,"Friend",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12244","ShiiAnn","Tom",6,10,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12245","ShiiAnn","Tom",6,11,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12246","ShiiAnn","Tom",6,12,"Win",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12247","ShiiAnn","Tom",6,13,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12248","ShiiAnn","Tom",6,5,"Friend",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12249","ShiiAnn","Tom",6,3,"Rival",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12250","ShiiAnn","Tom",6,4,"Win",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12251","ShiiAnn","Tom",6,6,"Friend",0.8,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12252","ShiiAnn","Tom",6,7,"Win",0.4,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12253","ShiiAnn","Tom",6,9,"Rival",0.2,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12254","ShiiAnn","Tom",6,8,"Friend",1,"ShiiAnn","Tom","ShiiAnnTom",0.1044106
"12255","Tom","Alicia",1,1,"Win",0.8,"Tom","Alicia","AliciaTom",0.2077936
"12256","Tom","Alicia",1,2,"Friend",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12257","Tom","Alicia",1,3,"Friend",0.25,"Tom","Alicia","AliciaTom",0.2077936
"12258","Tom","Alicia",1,4,"Win",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12259","Tom","Alicia",1,5,"Win",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12260","Tom","Alicia",1,6,"Rival",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12261","Tom","Alicia",1,7,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2077936
"12262","Tom","Alicia",1,8,"Win",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12263","Tom","Alicia",1,9,"Rival",0.75,"Tom","Alicia","AliciaTom",0.2077936
"12264","Tom","Alicia",1,10,"Win",0.25,"Tom","Alicia","AliciaTom",0.2077936
"12265","Tom","Alicia",1,11,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2077936
"12266","Tom","Alicia",1,12,"Rival",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12267","Tom","Alicia",1,13,"Win",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12268","Tom","Alicia",1,14,"Win",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12269","Tom","Alicia",1,15,"Win",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12270","Tom","Alicia",1,16,"Win",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12271","Tom","Alicia",1,18,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12272","Tom","Alicia",1,19,"Friend",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12273","Tom","Alicia",1,20,"Win",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12274","Tom","Alicia",1,21,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12275","Tom","Alicia",1,22,"Win",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12276","Tom","Alicia",1,23,"Rival",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12277","Tom","Alicia",1,24,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12278","Tom","Alicia",1,25,"Rival",0.6,"Tom","Alicia","AliciaTom",0.2077936
"12279","Tom","Alicia",1,26,"Win",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12280","Tom","Alicia",1,27,"Win",0.6,"Tom","Alicia","AliciaTom",0.2077936
"12281","Tom","Alicia",1,28,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2077936
"12282","Tom","Alicia",1,30,"Win",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12283","Tom","Alicia",1,31,"Win",0.6,"Tom","Alicia","AliciaTom",0.2077936
"12284","Tom","Alicia",1,32,"Rival",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12285","Tom","Alicia",1,33,"Win",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12286","Tom","Alicia",1,34,"Win",0.6,"Tom","Alicia","AliciaTom",0.2077936
"12287","Tom","Alicia",1,35,"Win",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12288","Tom","Alicia",1,36,"Friend",0.6,"Tom","Alicia","AliciaTom",0.2077936
"12289","Tom","Alicia",1,37,"Friend",0.6,"Tom","Alicia","AliciaTom",0.2077936
"12290","Tom","Alicia",1,39,"Friend",0.8,"Tom","Alicia","AliciaTom",0.2077936
"12291","Tom","Alicia",1,40,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12292","Tom","Alicia",1,41,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12293","Tom","Alicia",1,42,"Rival",0.6,"Tom","Alicia","AliciaTom",0.2077936
"12294","Tom","Alicia",1,43,"Friend",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12295","Tom","Alicia",1,44,"Friend",0.25,"Tom","Alicia","AliciaTom",0.2077936
"12296","Tom","Alicia",1,45,"Friend",0,"Tom","Alicia","AliciaTom",0.2077936
"12297","Tom","Alicia",1,46,"Win",0,"Tom","Alicia","AliciaTom",0.2077936
"12298","Tom","Alicia",1,47,"Friend",0.5,"Tom","Alicia","AliciaTom",0.2077936
"12299","Tom","Alicia",1,48,"Friend",0.25,"Tom","Alicia","AliciaTom",0.2077936
"12300","Tom","Alicia",1,49,"Win",0.8,"Tom","Alicia","AliciaTom",0.2077936
"12301","Tom","Alicia",1,50,"Friend",0.5,"Tom","Alicia","AliciaTom",0.2077936
"12302","Tom","Alicia",1,51,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12303","Tom","Alicia",1,52,"Win",0.8,"Tom","Alicia","AliciaTom",0.2077936
"12304","Tom","Alicia",1,53,"Rival",1,"Tom","Alicia","AliciaTom",0.2077936
"12305","Tom","Alicia",1,54,"Win",0.8,"Tom","Alicia","AliciaTom",0.2077936
"12306","Tom","Alicia",1,55,"Friend",0,"Tom","Alicia","AliciaTom",0.2077936
"12307","Tom","Alicia",1,56,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2077936
"12308","Tom","Alicia",1,57,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2077936
"12309","Tom","Alicia",1,58,"Friend",0.6,"Tom","Alicia","AliciaTom",0.2077936
"12310","Tom","Alicia",1,59,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2077936
"12311","Tom","Alicia",1,60,"Win",0.4,"Tom","Alicia","AliciaTom",0.2077936
"12312","Tom","Alicia",2,1,"Rival",0.4,"Tom","Alicia","AliciaTom",0.2576818
"12313","Tom","Alicia",2,2,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2576818
"12314","Tom","Alicia",2,3,"Friend",0.4,"Tom","Alicia","AliciaTom",0.2576818
"12315","Tom","Alicia",2,4,"Rival",0.6,"Tom","Alicia","AliciaTom",0.2576818
"12316","Tom","Alicia",2,5,"Rival",0.6,"Tom","Alicia","AliciaTom",0.2576818
"12317","Tom","Alicia",2,6,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12318","Tom","Alicia",2,7,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2576818
"12319","Tom","Alicia",2,8,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2576818
"12320","Tom","Alicia",2,9,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12321","Tom","Alicia",2,10,"Win",0.25,"Tom","Alicia","AliciaTom",0.2576818
"12322","Tom","Alicia",2,11,"Win",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12323","Tom","Alicia",2,12,"Friend",0,"Tom","Alicia","AliciaTom",0.2576818
"12324","Tom","Alicia",2,13,"Rival",0.75,"Tom","Alicia","AliciaTom",0.2576818
"12325","Tom","Alicia",2,14,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2576818
"12326","Tom","Alicia",2,15,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2576818
"12327","Tom","Alicia",2,16,"Friend",0.6,"Tom","Alicia","AliciaTom",0.2576818
"12328","Tom","Alicia",2,18,"Win",0,"Tom","Alicia","AliciaTom",0.2576818
"12329","Tom","Alicia",2,19,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12330","Tom","Alicia",2,20,"Win",0.25,"Tom","Alicia","AliciaTom",0.2576818
"12331","Tom","Alicia",2,21,"Friend",0.4,"Tom","Alicia","AliciaTom",0.2576818
"12332","Tom","Alicia",2,22,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12333","Tom","Alicia",2,23,"Friend",0.4,"Tom","Alicia","AliciaTom",0.2576818
"12334","Tom","Alicia",2,24,"Win",0,"Tom","Alicia","AliciaTom",0.2576818
"12335","Tom","Alicia",2,25,"Win",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12336","Tom","Alicia",2,26,"Friend",0,"Tom","Alicia","AliciaTom",0.2576818
"12337","Tom","Alicia",2,27,"Rival",0.25,"Tom","Alicia","AliciaTom",0.2576818
"12338","Tom","Alicia",2,28,"Friend",0,"Tom","Alicia","AliciaTom",0.2576818
"12339","Tom","Alicia",2,30,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12340","Tom","Alicia",2,31,"Rival",0.4,"Tom","Alicia","AliciaTom",0.2576818
"12341","Tom","Alicia",2,32,"Rival",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12342","Tom","Alicia",2,33,"Friend",0.6,"Tom","Alicia","AliciaTom",0.2576818
"12343","Tom","Alicia",2,34,"Rival",0.4,"Tom","Alicia","AliciaTom",0.2576818
"12344","Tom","Alicia",2,35,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12345","Tom","Alicia",2,36,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2576818
"12346","Tom","Alicia",2,37,"Rival",0.6,"Tom","Alicia","AliciaTom",0.2576818
"12347","Tom","Alicia",2,39,"Rival",0.4,"Tom","Alicia","AliciaTom",0.2576818
"12348","Tom","Alicia",2,40,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2576818
"12349","Tom","Alicia",2,41,"Win",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12350","Tom","Alicia",2,42,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12351","Tom","Alicia",2,43,"Rival",0.25,"Tom","Alicia","AliciaTom",0.2576818
"12352","Tom","Alicia",2,44,"Win",0,"Tom","Alicia","AliciaTom",0.2576818
"12353","Tom","Alicia",2,45,"Friend",0,"Tom","Alicia","AliciaTom",0.2576818
"12354","Tom","Alicia",2,46,"Friend",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12355","Tom","Alicia",2,47,"Rival",0.6,"Tom","Alicia","AliciaTom",0.2576818
"12356","Tom","Alicia",2,48,"Win",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12357","Tom","Alicia",2,49,"Rival",0.6,"Tom","Alicia","AliciaTom",0.2576818
"12358","Tom","Alicia",2,50,"Win",0.6,"Tom","Alicia","AliciaTom",0.2576818
"12359","Tom","Alicia",2,51,"Win",0.25,"Tom","Alicia","AliciaTom",0.2576818
"12360","Tom","Alicia",2,52,"Friend",0.4,"Tom","Alicia","AliciaTom",0.2576818
"12361","Tom","Alicia",2,53,"Friend",0,"Tom","Alicia","AliciaTom",0.2576818
"12362","Tom","Alicia",2,54,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2576818
"12363","Tom","Alicia",2,55,"Friend",0,"Tom","Alicia","AliciaTom",0.2576818
"12364","Tom","Alicia",2,56,"Win",1,"Tom","Alicia","AliciaTom",0.2576818
"12365","Tom","Alicia",2,57,"Win",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12366","Tom","Alicia",2,58,"Rival",0.8,"Tom","Alicia","AliciaTom",0.2576818
"12367","Tom","Alicia",2,59,"Win",0.2,"Tom","Alicia","AliciaTom",0.2576818
"12368","Tom","Alicia",2,60,"Rival",0.6,"Tom","Alicia","AliciaTom",0.2576818
"12369","Tom","Alicia",3,21,"Rival",0.6,"Tom","Alicia","AliciaTom",0.37485945
"12370","Tom","Alicia",3,39,"Win",0.75,"Tom","Alicia","AliciaTom",0.37485945
"12371","Tom","Alicia",3,41,"Rival",0.25,"Tom","Alicia","AliciaTom",0.37485945
"12372","Tom","Alicia",3,32,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12373","Tom","Alicia",3,48,"Friend",0.8,"Tom","Alicia","AliciaTom",0.37485945
"12374","Tom","Alicia",3,55,"Rival",1,"Tom","Alicia","AliciaTom",0.37485945
"12375","Tom","Alicia",3,2,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12376","Tom","Alicia",3,26,"Friend",0.6,"Tom","Alicia","AliciaTom",0.37485945
"12377","Tom","Alicia",3,19,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12378","Tom","Alicia",3,57,"Rival",0,"Tom","Alicia","AliciaTom",0.37485945
"12379","Tom","Alicia",3,36,"Win",0,"Tom","Alicia","AliciaTom",0.37485945
"12380","Tom","Alicia",3,22,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12381","Tom","Alicia",3,56,"Rival",0.8,"Tom","Alicia","AliciaTom",0.37485945
"12382","Tom","Alicia",3,14,"Friend",0.4,"Tom","Alicia","AliciaTom",0.37485945
"12383","Tom","Alicia",3,3,"Win",0.4,"Tom","Alicia","AliciaTom",0.37485945
"12384","Tom","Alicia",3,59,"Rival",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12385","Tom","Alicia",3,8,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12386","Tom","Alicia",3,46,"Rival",0.8,"Tom","Alicia","AliciaTom",0.37485945
"12387","Tom","Alicia",3,23,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12388","Tom","Alicia",3,6,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12389","Tom","Alicia",3,13,"Friend",0.4,"Tom","Alicia","AliciaTom",0.37485945
"12390","Tom","Alicia",3,53,"Friend",1,"Tom","Alicia","AliciaTom",0.37485945
"12391","Tom","Alicia",3,60,"Friend",0,"Tom","Alicia","AliciaTom",0.37485945
"12392","Tom","Alicia",3,58,"Friend",1,"Tom","Alicia","AliciaTom",0.37485945
"12393","Tom","Alicia",3,40,"Rival",0.4,"Tom","Alicia","AliciaTom",0.37485945
"12394","Tom","Alicia",3,37,"Win",0.6,"Tom","Alicia","AliciaTom",0.37485945
"12395","Tom","Alicia",3,5,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12396","Tom","Alicia",3,20,"Rival",0,"Tom","Alicia","AliciaTom",0.37485945
"12397","Tom","Alicia",3,18,"Rival",0.4,"Tom","Alicia","AliciaTom",0.37485945
"12398","Tom","Alicia",3,31,"Win",0.4,"Tom","Alicia","AliciaTom",0.37485945
"12399","Tom","Alicia",3,4,"Rival",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12400","Tom","Alicia",3,50,"Win",0.6,"Tom","Alicia","AliciaTom",0.37485945
"12401","Tom","Alicia",3,9,"Friend",0.8,"Tom","Alicia","AliciaTom",0.37485945
"12402","Tom","Alicia",3,43,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12403","Tom","Alicia",3,34,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12404","Tom","Alicia",3,16,"Rival",0,"Tom","Alicia","AliciaTom",0.37485945
"12405","Tom","Alicia",3,35,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12406","Tom","Alicia",3,7,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12407","Tom","Alicia",3,44,"Rival",0.4,"Tom","Alicia","AliciaTom",0.37485945
"12408","Tom","Alicia",3,49,"Rival",0.8,"Tom","Alicia","AliciaTom",0.37485945
"12409","Tom","Alicia",3,28,"Win",0,"Tom","Alicia","AliciaTom",0.37485945
"12410","Tom","Alicia",3,12,"Win",0.6,"Tom","Alicia","AliciaTom",0.37485945
"12411","Tom","Alicia",3,10,"Rival",0.6,"Tom","Alicia","AliciaTom",0.37485945
"12412","Tom","Alicia",3,33,"Rival",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12413","Tom","Alicia",3,11,"Rival",0.25,"Tom","Alicia","AliciaTom",0.37485945
"12414","Tom","Alicia",3,30,"Rival",0.4,"Tom","Alicia","AliciaTom",0.37485945
"12415","Tom","Alicia",3,24,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12416","Tom","Alicia",3,45,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12417","Tom","Alicia",3,15,"Friend",1,"Tom","Alicia","AliciaTom",0.37485945
"12418","Tom","Alicia",3,42,"Win",0.4,"Tom","Alicia","AliciaTom",0.37485945
"12419","Tom","Alicia",3,47,"Friend",0.75,"Tom","Alicia","AliciaTom",0.37485945
"12420","Tom","Alicia",3,27,"Friend",0.8,"Tom","Alicia","AliciaTom",0.37485945
"12421","Tom","Alicia",3,25,"Win",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12422","Tom","Alicia",3,1,"Win",0.4,"Tom","Alicia","AliciaTom",0.37485945
"12423","Tom","Alicia",3,51,"Friend",0.6,"Tom","Alicia","AliciaTom",0.37485945
"12424","Tom","Alicia",3,52,"Win",0.6,"Tom","Alicia","AliciaTom",0.37485945
"12425","Tom","Alicia",3,54,"Friend",0.2,"Tom","Alicia","AliciaTom",0.37485945
"12426","Tom","Alicia",4,36,"Friend",1,"Tom","Alicia","AliciaTom",0.13996263
"12427","Tom","Alicia",4,57,"Win",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12428","Tom","Alicia",4,26,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12429","Tom","Alicia",4,37,"Friend",0.6,"Tom","Alicia","AliciaTom",0.13996263
"12430","Tom","Alicia",4,2,"Rival",0.25,"Tom","Alicia","AliciaTom",0.13996263
"12431","Tom","Alicia",4,55,"Rival",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12432","Tom","Alicia",4,59,"Friend",0.2,"Tom","Alicia","AliciaTom",0.13996263
"12433","Tom","Alicia",4,58,"Rival",0.2,"Tom","Alicia","AliciaTom",0.13996263
"12434","Tom","Alicia",4,23,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12435","Tom","Alicia",4,22,"Rival",0.6,"Tom","Alicia","AliciaTom",0.13996263
"12436","Tom","Alicia",4,56,"Friend",0.8,"Tom","Alicia","AliciaTom",0.13996263
"12437","Tom","Alicia",4,13,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12438","Tom","Alicia",4,21,"Rival",0.2,"Tom","Alicia","AliciaTom",0.13996263
"12439","Tom","Alicia",4,39,"Rival",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12440","Tom","Alicia",4,28,"Friend",1,"Tom","Alicia","AliciaTom",0.13996263
"12441","Tom","Alicia",4,24,"Friend",0.6,"Tom","Alicia","AliciaTom",0.13996263
"12442","Tom","Alicia",4,40,"Win",0.8,"Tom","Alicia","AliciaTom",0.13996263
"12443","Tom","Alicia",4,14,"Win",0,"Tom","Alicia","AliciaTom",0.13996263
"12444","Tom","Alicia",4,53,"Win",0.2,"Tom","Alicia","AliciaTom",0.13996263
"12445","Tom","Alicia",4,48,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12446","Tom","Alicia",4,6,"Win",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12447","Tom","Alicia",4,31,"Friend",0.6,"Tom","Alicia","AliciaTom",0.13996263
"12448","Tom","Alicia",4,3,"Win",0.2,"Tom","Alicia","AliciaTom",0.13996263
"12449","Tom","Alicia",4,5,"Rival",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12450","Tom","Alicia",4,51,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12451","Tom","Alicia",4,4,"Friend",0.8,"Tom","Alicia","AliciaTom",0.13996263
"12452","Tom","Alicia",4,18,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12453","Tom","Alicia",4,15,"Rival",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12454","Tom","Alicia",4,41,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12455","Tom","Alicia",4,16,"Friend",1,"Tom","Alicia","AliciaTom",0.13996263
"12456","Tom","Alicia",4,30,"Friend",0.75,"Tom","Alicia","AliciaTom",0.13996263
"12457","Tom","Alicia",4,34,"Rival",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12458","Tom","Alicia",4,32,"Friend",0.8,"Tom","Alicia","AliciaTom",0.13996263
"12459","Tom","Alicia",4,20,"Friend",1,"Tom","Alicia","AliciaTom",0.13996263
"12460","Tom","Alicia",4,33,"Win",0.6,"Tom","Alicia","AliciaTom",0.13996263
"12461","Tom","Alicia",4,27,"Win",0.6,"Tom","Alicia","AliciaTom",0.13996263
"12462","Tom","Alicia",4,60,"Win",0.2,"Tom","Alicia","AliciaTom",0.13996263
"12463","Tom","Alicia",4,43,"Friend",0.8,"Tom","Alicia","AliciaTom",0.13996263
"12464","Tom","Alicia",4,50,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12465","Tom","Alicia",4,52,"Rival",0.6,"Tom","Alicia","AliciaTom",0.13996263
"12466","Tom","Alicia",4,45,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12467","Tom","Alicia",4,19,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12468","Tom","Alicia",4,35,"Rival",0,"Tom","Alicia","AliciaTom",0.13996263
"12469","Tom","Alicia",4,44,"Win",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12470","Tom","Alicia",4,7,"Friend",1,"Tom","Alicia","AliciaTom",0.13996263
"12471","Tom","Alicia",4,49,"Friend",1,"Tom","Alicia","AliciaTom",0.13996263
"12472","Tom","Alicia",4,8,"Rival",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12473","Tom","Alicia",4,47,"Win",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12474","Tom","Alicia",4,54,"Rival",0.5,"Tom","Alicia","AliciaTom",0.13996263
"12475","Tom","Alicia",4,10,"Rival",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12476","Tom","Alicia",4,46,"Win",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12477","Tom","Alicia",4,1,"Rival",0.6,"Tom","Alicia","AliciaTom",0.13996263
"12478","Tom","Alicia",4,9,"Win",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12479","Tom","Alicia",4,25,"Friend",0.8,"Tom","Alicia","AliciaTom",0.13996263
"12480","Tom","Alicia",4,42,"Friend",0.4,"Tom","Alicia","AliciaTom",0.13996263
"12481","Tom","Alicia",4,12,"Friend",0.8,"Tom","Alicia","AliciaTom",0.13996263
"12482","Tom","Alicia",4,11,"Friend",1,"Tom","Alicia","AliciaTom",0.13996263
"12483","Tom","Alicia",5,1,"Friend",0.8,"Tom","Alicia","AliciaTom",0.0956532
"12484","Tom","Alicia",5,2,"Friend",0.75,"Tom","Alicia","AliciaTom",0.0956532
"12485","Tom","Alicia",5,3,"Rival",0,"Tom","Alicia","AliciaTom",0.0956532
"12486","Tom","Alicia",5,4,"Friend",0.8,"Tom","Alicia","AliciaTom",0.0956532
"12487","Tom","Alicia",5,5,"Friend",0.8,"Tom","Alicia","AliciaTom",0.0956532
"12488","Tom","Alicia",5,6,"Rival",0.6,"Tom","Alicia","AliciaTom",0.0956532
"12489","Tom","Alicia",5,7,"Friend",0.8,"Tom","Alicia","AliciaTom",0.0956532
"12490","Tom","Alicia",5,8,"Friend",1,"Tom","Alicia","AliciaTom",0.0956532
"12491","Tom","Alicia",5,9,"Win",0.2,"Tom","Alicia","AliciaTom",0.0956532
"12492","Tom","Alicia",5,10,"Friend",1,"Tom","Alicia","AliciaTom",0.0956532
"12493","Tom","Alicia",5,11,"Friend",0.5,"Tom","Alicia","AliciaTom",0.0956532
"12494","Tom","Alicia",5,12,"Rival",0.75,"Tom","Alicia","AliciaTom",0.0956532
"12495","Tom","Alicia",5,13,"Friend",1,"Tom","Alicia","AliciaTom",0.0956532
"12496","Tom","Alicia",5,14,"Friend",0.4,"Tom","Alicia","AliciaTom",0.0956532
"12497","Tom","Alicia",5,15,"Friend",0.5,"Tom","Alicia","AliciaTom",0.0956532
"12498","Tom","Alicia",5,16,"Win",0,"Tom","Alicia","AliciaTom",0.0956532
"12499","Tom","Alicia",5,18,"Win",0,"Tom","Alicia","AliciaTom",0.0956532
"12500","Tom","Alicia",5,19,"Rival",0,"Tom","Alicia","AliciaTom",0.0956532
"12501","Tom","Alicia",5,20,"Rival",0.25,"Tom","Alicia","AliciaTom",0.0956532
"12502","Tom","Alicia",5,21,"Win",0.5,"Tom","Alicia","AliciaTom",0.0956532
"12503","Tom","Alicia",5,22,"Friend",0.8,"Tom","Alicia","AliciaTom",0.0956532
"12504","Tom","Alicia",5,23,"Win",0,"Tom","Alicia","AliciaTom",0.0956532
"12505","Tom","Alicia",5,24,"Rival",0.2,"Tom","Alicia","AliciaTom",0.0956532
"12506","Tom","Alicia",5,25,"Rival",0,"Tom","Alicia","AliciaTom",0.0956532
"12507","Tom","Alicia",5,26,"Rival",0,"Tom","Alicia","AliciaTom",0.0956532
"12508","Tom","Alicia",5,27,"Rival",0.5,"Tom","Alicia","AliciaTom",0.0956532
"12509","Tom","Alicia",5,28,"Win",0,"Tom","Alicia","AliciaTom",0.0956532
"12510","Tom","Alicia",5,30,"Win",0,"Tom","Alicia","AliciaTom",0.0956532
"12511","Tom","Alicia",5,31,"Rival",0.4,"Tom","Alicia","AliciaTom",0.0956532
"12512","Tom","Alicia",5,32,"Friend",0.8,"Tom","Alicia","AliciaTom",0.0956532
"12513","Tom","Alicia",5,33,"Friend",0.6,"Tom","Alicia","AliciaTom",0.0956532
